gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20;
paz,0.347663,0.655205,0.000000,0.396501,0.603816,-0.015244,0.428740,0.540890,-0.022460,0.410760,0.481652,-0.030379,0.374130,0.433558,-0.037502,0.428610,0.391161,-0.000305,0.465401,0.287071,-0.007288,0.486296,0.229801,-0.013105,0.502601,0.175953,-0.018193,0.378325,0.380938,-0.002436,0.375199,0.269168,-0.010427,0.372356,0.217662,-0.017083,0.373491,0.180513,-0.022429,0.337183,0.397648,-0.007958,0.328682,0.343665,-0.019251,0.335496,0.392007,-0.021564,0.345506,0.425724,-0.020533,0.306125,0.431930,-0.016647,0.307720,0.408765,-0.025792,0.321598,0.451750,-0.027541,0.337874,0.488281,-0.026505
paz,0.340799,0.653565,0.000000,0.390215,0.604230,-0.018502,0.428415,0.554410,-0.030789,0.407538,0.496532,-0.042886,0.365599,0.449738,-0.054453,0.428231,0.391627,-0.010370,0.464971,0.290580,-0.019180,0.484648,0.233593,-0.024576,0.500812,0.182772,-0.029396,0.380926,0.376776,-0.012916,0.389278,0.257854,-0.020658,0.391312,0.192906,-0.026104,0.397024,0.138558,-0.031267,0.339100,0.396179,-0.018592,0.331631,0.307923,-0.031746,0.326525,0.261968,-0.039255,0.329921,0.216181,-0.043299,0.305153,0.446545,-0.026621,0.312326,0.390294,-0.036033,0.326532,0.414224,-0.037672,0.343304,0.451498,-0.037921
paz,0.336229,0.640051,0.000000,0.377484,0.593183,-0.027166,0.417163,0.543815,-0.039952,0.408247,0.486245,-0.049794,0.376837,0.445190,-0.058667,0.416513,0.385258,-0.018670,0.448315,0.274638,-0.026548,0.465665,0.216724,-0.031008,0.480859,0.163197,-0.034593,0.375227,0.368467,-0.013267,0.377723,0.255302,-0.019368,0.377690,0.194356,-0.023569,0.382366,0.140602,-0.027284,0.339196,0.381972,-0.011154,0.325404,0.296506,-0.021859,0.316114,0.252959,-0.028626,0.315632,0.205161,-0.031666,0.311548,0.421323,-0.011979,0.307515,0.354714,-0.019784,0.319667,0.362798,-0.022408,0.335746,0.383021,-0.023004
paz,0.350770,0.640655,0.000000,0.391437,0.579293,-0.013374,0.426408,0.521376,-0.021072,0.414938,0.464354,-0.028854,0.376698,0.418983,-0.036064,0.412175,0.370119,-0.004913,0.437745,0.265953,-0.011265,0.452859,0.209225,-0.015580,0.466943,0.158688,-0.019442,0.370464,0.363153,-0.007078,0.364731,0.244685,-0.012766,0.364194,0.177836,-0.017845,0.370371,0.118689,-0.022628,0.334621,0.384368,-0.011896,0.315115,0.293847,-0.020964,0.310398,0.251207,-0.027038,0.316226,0.211014,-0.030376,0.308283,0.428096,-0.018842,0.307879,0.367984,-0.026012,0.321937,0.365478,-0.028798,0.339982,0.375712,-0.029983
paz,0.368377,0.663133,0.000000,0.405055,0.591557,-0.004924,0.426502,0.530906,-0.007953,0.405312,0.483191,-0.012225,0.362629,0.453568,-0.015193,0.401613,0.388007,0.004312,0.427272,0.285827,0.003150,0.437628,0.231149,0.002166,0.447472,0.183475,0.000766,0.350205,0.387072,0.001261,0.327422,0.269931,0.000978,0.313102,0.207047,0.000620,0.306949,0.159123,-0.000820,0.314706,0.412636,-0.003503,0.295396,0.335702,-0.003827,0.307473,0.329196,-0.000559,0.324010,0.323684,0.002117,0.296734,0.454234,-0.010472,0.289180,0.404882,-0.009291,0.307644,0.412304,-0.005733,0.330379,0.430674,-0.002491
paz,0.350427,0.642559,0.000000,0.391103,0.581007,-0.010113,0.426504,0.525231,-0.015318,0.418407,0.479820,-0.020491,0.382243,0.450897,-0.024795,0.403446,0.376673,-0.001304,0.424845,0.273635,-0.004647,0.435663,0.219317,-0.006603,0.445812,0.172758,-0.008346,0.357932,0.370350,-0.001923,0.346677,0.256446,-0.004190,0.339211,0.194992,-0.005430,0.339052,0.144086,-0.007098,0.322570,0.390975,-0.004720,0.301736,0.304829,-0.009378,0.298072,0.266335,-0.011213,0.303523,0.231557,-0.011641,0.300270,0.431873,-0.009535,0.293393,0.382370,-0.011083,0.308194,0.389777,-0.009974,0.327622,0.409068,-0.008581
paz,0.379282,0.686700,0.000000,0.428432,0.611810,-0.011279,0.450058,0.522417,-0.026780,0.416642,0.457561,-0.045343,0.353246,0.414805,-0.062424,0.403689,0.374813,-0.012712,0.401022,0.242267,-0.029583,0.398517,0.163470,-0.040403,0.391288,0.094442,-0.049837,0.343119,0.391018,-0.025165,0.310387,0.243704,-0.045262,0.303099,0.148650,-0.056453,0.298942,0.068210,-0.064892,0.294947,0.435867,-0.040198,0.273915,0.347468,-0.061061,0.305250,0.398739,-0.061163,0.330573,0.437014,-0.057613,0.263877,0.498414,-0.058133,0.278888,0.444379,-0.072404,0.321963,0.476816,-0.071214,0.355040,0.510821,-0.067971
paz,0.375033,0.724917,0.000000,0.424542,0.661162,-0.018190,0.448957,0.587142,-0.037432,0.397981,0.543141,-0.058264,0.323717,0.522007,-0.078077,0.394472,0.416884,-0.028206,0.399145,0.283558,-0.048201,0.403674,0.207793,-0.060588,0.404908,0.143973,-0.070896,0.332242,0.436255,-0.037845,0.313142,0.295938,-0.059212,0.311268,0.211843,-0.070357,0.311254,0.140352,-0.079543,0.287311,0.486443,-0.049781,0.276247,0.439102,-0.069832,0.298411,0.489421,-0.070256,0.318187,0.516287,-0.068176,0.258207,0.553799,-0.065606,0.268018,0.530113,-0.080340,0.296409,0.564438,-0.080562,0.320090,0.589436,-0.078715
paz,0.367379,0.717807,0.000000,0.418748,0.655253,-0.017935,0.446678,0.578128,-0.034857,0.400464,0.528281,-0.053504,0.326090,0.503158,-0.070864,0.396884,0.414913,-0.020767,0.406894,0.291707,-0.037778,0.414752,0.222259,-0.047764,0.419210,0.162757,-0.056119,0.339674,0.427182,-0.029289,0.323401,0.288944,-0.047446,0.325351,0.209994,-0.056646,0.329607,0.141916,-0.064231,0.296323,0.469288,-0.040730,0.288177,0.417298,-0.059285,0.311752,0.473642,-0.059044,0.332909,0.505646,-0.055916,0.264674,0.529088,-0.056079,0.274483,0.495229,-0.069875,0.300918,0.528392,-0.069824,0.324004,0.555086,-0.067399
paz,0.369145,0.722718,0.000000,0.419076,0.655882,-0.019317,0.442921,0.579444,-0.037468,0.396576,0.531163,-0.056971,0.323739,0.506393,-0.075286,0.392085,0.419846,-0.026580,0.401795,0.290527,-0.045685,0.408347,0.218560,-0.056943,0.411654,0.156265,-0.066225,0.337666,0.435489,-0.035101,0.321118,0.297927,-0.056352,0.321915,0.218119,-0.067650,0.325214,0.146209,-0.076511,0.297968,0.479328,-0.046233,0.288336,0.422079,-0.068015,0.310821,0.477318,-0.069893,0.329851,0.506618,-0.067732,0.268014,0.540141,-0.061080,0.258169,0.489326,-0.078187,0.266722,0.501178,-0.080991,0.274428,0.509430,-0.080499
paz,0.370860,0.720224,0.000000,0.419728,0.649527,-0.019460,0.440325,0.571953,-0.038049,0.381365,0.528828,-0.057366,0.304094,0.512696,-0.075885,0.392242,0.413206,-0.031682,0.399092,0.284933,-0.051768,0.403219,0.211754,-0.064151,0.403814,0.149294,-0.074287,0.333238,0.430636,-0.039483,0.324384,0.296514,-0.060362,0.326614,0.216977,-0.072076,0.327551,0.146269,-0.081958,0.291172,0.478193,-0.049412,0.283433,0.432713,-0.069660,0.299400,0.471880,-0.073845,0.312246,0.487385,-0.074593,0.262491,0.543300,-0.062861,0.271295,0.515576,-0.078050,0.287837,0.541602,-0.081214,0.300079,0.559040,-0.081936
paz,0.456214,0.842429,0.000000,0.377926,0.785892,-0.042073,0.362310,0.723175,-0.079649,0.450955,0.708556,-0.113769,0.525233,0.691831,-0.146482,0.430285,0.540687,-0.076319,0.406826,0.374597,-0.116206,0.390384,0.271791,-0.144004,0.374169,0.186682,-0.164488,0.522918,0.556012,-0.076205,0.572945,0.397746,-0.121637,0.606326,0.299405,-0.146472,0.635452,0.220518,-0.164585,0.587926,0.607568,-0.077157,0.618506,0.621880,-0.110842,0.561384,0.707477,-0.113272,0.520735,0.755283,-0.112605,0.621971,0.685277,-0.084126,0.631340,0.712168,-0.105402,0.574772,0.774765,-0.107824,0.530443,0.812791,-0.108490
paz,0.469468,0.813704,0.000000,0.387327,0.757034,-0.040457,0.368524,0.684083,-0.073002,0.449272,0.651008,-0.102844,0.530823,0.629794,-0.131451,0.441243,0.504346,-0.060805,0.421454,0.346344,-0.094280,0.410453,0.249473,-0.118017,0.399973,0.167530,-0.136134,0.525921,0.518558,-0.060946,0.573604,0.364111,-0.098460,0.609941,0.267754,-0.120351,0.642391,0.191647,-0.136834,0.584774,0.569769,-0.063401,0.619647,0.559255,-0.093752,0.574462,0.638611,-0.097063,0.541931,0.683713,-0.096887,0.619677,0.646684,-0.071673,0.631611,0.654261,-0.092664,0.581491,0.715825,-0.095606,0.542699,0.756407,-0.096180
paz,0.411974,0.685483,-0.000000,0.343226,0.615270,-0.014519,0.313606,0.529710,-0.032524,0.339390,0.463798,-0.052983,0.382933,0.417152,-0.071966,0.370518,0.375825,-0.018397,0.350619,0.247757,-0.040219,0.338561,0.170837,-0.054866,0.329296,0.106481,-0.065766,0.433008,0.394483,-0.027840,0.474310,0.248977,-0.054284,0.487658,0.171014,-0.067279,0.500098,0.110892,-0.075331,0.481887,0.443764,-0.039163,0.464660,0.388995,-0.061944,0.411382,0.461125,-0.055911,0.390848,0.511723,-0.047686,0.512191,0.511466,-0.054224,0.476381,0.489884,-0.069219,0.427967,0.547032,-0.064064,0.410337,0.589559,-0.056947
paz,0.404693,0.683988,0.000000,0.334380,0.614715,-0.010254,0.295930,0.529920,-0.025229,0.295329,0.462979,-0.043445,0.330802,0.416875,-0.060066,0.361542,0.379469,-0.011756,0.336587,0.252872,-0.030558,0.326028,0.180088,-0.042674,0.316491,0.119705,-0.052112,0.423487,0.396710,-0.023173,0.453711,0.250918,-0.046860,0.459102,0.169599,-0.059027,0.467380,0.105424,-0.066888,0.468442,0.442687,-0.036243,0.424837,0.380565,-0.058697,0.363812,0.450688,-0.054025,0.344610,0.501973,-0.046589,0.494383,0.505777,-0.052466,0.430156,0.481315,-0.068211,0.377625,0.536195,-0.063950,0.363880,0.580237,-0.057315
paz,0.425895,0.677917,-0.000000,0.362871,0.598331,-0.018835,0.344014,0.506818,-0.036777,0.391165,0.449255,-0.056195,0.445914,0.415606,-0.074105,0.406699,0.364824,-0.020098,0.386438,0.241070,-0.040054,0.375399,0.166298,-0.053464,0.368008,0.102930,-0.063711,0.470735,0.388875,-0.027143,0.516475,0.251325,-0.049968,0.533921,0.176759,-0.061448,0.554088,0.121243,-0.069205,0.517269,0.444253,-0.036790,0.513932,0.398156,-0.057383,0.457597,0.461187,-0.053037,0.433965,0.504205,-0.046532,0.544071,0.516548,-0.050446,0.522133,0.494095,-0.065102,0.473315,0.541411,-0.061774,0.452687,0.575789,-0.056277
paz,0.468142,0.659496,-0.000000,0.431418,0.561504,-0.023165,0.449702,0.467366,-0.039135,0.539191,0.428081,-0.054799,0.607256,0.413131,-0.068621,0.509880,0.341168,-0.018709,0.503757,0.210985,-0.033034,0.502707,0.131080,-0.043426,0.505967,0.061602,-0.052182,0.570598,0.372799,-0.021186,0.615004,0.248466,-0.035262,0.645035,0.176496,-0.043205,0.675233,0.121530,-0.049958,0.610123,0.430685,-0.027187,0.644147,0.376429,-0.041680,0.592970,0.427874,-0.040597,0.555755,0.462619,-0.037596,0.629874,0.504989,-0.037313,0.654710,0.462631,-0.048002,0.609011,0.493919,-0.047514,0.571830,0.523472,-0.045416
paz,0.475367,0.639293,-0.000000,0.460181,0.553576,-0.039008,0.502418,0.471177,-0.059235,0.599413,0.436042,-0.075183,0.693507,0.402886,-0.089679,0.569064,0.335294,-0.028447,0.596120,0.212706,-0.038528,0.618831,0.136462,-0.046896,0.637874,0.071046,-0.054161,0.618450,0.366577,-0.018911,0.672881,0.254495,-0.026738,0.709307,0.196185,-0.034078,0.736399,0.142731,-0.040725,0.649109,0.414171,-0.013793,0.696240,0.365619,-0.022771,0.659205,0.413285,-0.026399,0.618833,0.441662,-0.027434,0.661181,0.468761,-0.013600,0.703830,0.430486,-0.020186,0.666332,0.460512,-0.022949,0.622441,0.485690,-0.023877
paz,0.428195,0.637538,0.000000,0.408980,0.545164,-0.024425,0.440757,0.474317,-0.040795,0.527099,0.449741,-0.055654,0.603600,0.425720,-0.068892,0.502201,0.349538,-0.020187,0.520525,0.230809,-0.030005,0.538838,0.162148,-0.038048,0.554280,0.101958,-0.045110,0.551529,0.381641,-0.018202,0.607914,0.280732,-0.027132,0.646854,0.232048,-0.033050,0.676423,0.189135,-0.038490,0.582913,0.431055,-0.019113,0.620063,0.391222,-0.027331,0.572791,0.427594,-0.027703,0.527863,0.448711,-0.027065,0.595140,0.489491,-0.023752,0.628586,0.457473,-0.028855,0.585073,0.480688,-0.028942,0.538113,0.501394,-0.028407
paz,0.410400,0.649176,0.000000,0.371763,0.548902,-0.013580,0.378508,0.465747,-0.025910,0.438207,0.419078,-0.040331,0.496065,0.402230,-0.053304,0.434998,0.353458,-0.009762,0.424977,0.233816,-0.022675,0.419984,0.165543,-0.031050,0.419097,0.106252,-0.038444,0.483770,0.377111,-0.018512,0.520812,0.263484,-0.032680,0.545042,0.199132,-0.039935,0.570076,0.147192,-0.046162,0.516818,0.425505,-0.030371,0.532273,0.370359,-0.047336,0.483931,0.420228,-0.047275,0.451705,0.455493,-0.044466,0.534391,0.491701,-0.045242,0.546046,0.452096,-0.058607,0.510575,0.476118,-0.059130,0.483869,0.501444,-0.057448
paz,0.378439,0.665413,0.000000,0.336926,0.543978,0.004519,0.335460,0.453758,-0.002042,0.375660,0.395039,-0.013297,0.414768,0.367195,-0.023825,0.351765,0.384447,-0.003030,0.351804,0.270998,-0.015796,0.345404,0.205991,-0.024307,0.339524,0.153027,-0.031792,0.383846,0.409772,-0.019690,0.417615,0.290877,-0.036674,0.434948,0.226214,-0.045696,0.452610,0.180179,-0.052750,0.409616,0.454077,-0.036878,0.418321,0.377543,-0.054136,0.388073,0.401651,-0.053529,0.371490,0.425739,-0.051049,0.430554,0.509560,-0.054981,0.442853,0.450197,-0.068826,0.419954,0.452340,-0.068869,0.405020,0.463252,-0.067430
paz,0.384743,0.660898,0.000000,0.340204,0.542315,0.001382,0.336411,0.453460,-0.005304,0.373477,0.394453,-0.016231,0.415097,0.366310,-0.026216,0.365645,0.377065,-0.000612,0.360587,0.264456,-0.012126,0.353804,0.200553,-0.019582,0.349479,0.147412,-0.026279,0.401212,0.401685,-0.015466,0.432069,0.284304,-0.030557,0.446900,0.222899,-0.038261,0.463697,0.174613,-0.044216,0.426936,0.445830,-0.031609,0.433385,0.368708,-0.048302,0.394297,0.397275,-0.047279,0.372661,0.421688,-0.044115,0.444035,0.502015,-0.049010,0.453956,0.442099,-0.062398,0.423954,0.451540,-0.061869,0.404774,0.468523,-0.059683
paz,0.390483,0.655944,0.000000,0.342670,0.536591,0.003749,0.342796,0.452199,-0.001330,0.381657,0.396793,-0.011129,0.428584,0.376401,-0.019715,0.377634,0.372796,0.005117,0.372372,0.261021,-0.003410,0.364969,0.198125,-0.008767,0.360233,0.146775,-0.014011,0.411489,0.398756,-0.010145,0.442597,0.285880,-0.021725,0.456168,0.226365,-0.026912,0.471395,0.181891,-0.031036,0.436557,0.442695,-0.026806,0.445742,0.367769,-0.040564,0.410653,0.401510,-0.037501,0.391119,0.431317,-0.032843,0.453483,0.497968,-0.044646,0.465495,0.433354,-0.055295,0.439018,0.445030,-0.052990,0.422207,0.466950,-0.049546
paz,0.433712,0.647592,0.000000,0.387366,0.547221,-0.010244,0.387104,0.474572,-0.019519,0.419494,0.423681,-0.031482,0.469331,0.396856,-0.041679,0.434931,0.364302,0.004308,0.421038,0.254663,-0.002213,0.413676,0.198560,-0.005526,0.409123,0.148890,-0.009270,0.474618,0.386694,-0.004058,0.509708,0.278912,-0.011724,0.529586,0.222966,-0.015022,0.548128,0.177075,-0.017790,0.503546,0.429659,-0.016044,0.513777,0.370915,-0.029355,0.473108,0.418491,-0.028412,0.447989,0.448489,-0.024277,0.520257,0.487103,-0.030549,0.530213,0.438070,-0.041040,0.495417,0.467125,-0.040066,0.472445,0.498183,-0.036810
paz,0.462815,0.646739,0.000000,0.410117,0.545579,-0.007712,0.397041,0.465957,-0.011559,0.383763,0.380534,-0.017223,0.401266,0.339671,-0.020274,0.476594,0.384675,0.008308,0.454284,0.246168,0.008782,0.451042,0.190591,0.014878,0.452338,0.136719,0.017444,0.493663,0.395270,0.001103,0.510241,0.253189,-0.003225,0.521184,0.188163,-0.001309,0.530872,0.126125,0.001218,0.501305,0.423784,-0.009034,0.466357,0.309814,-0.023931,0.433603,0.367660,-0.021927,0.418607,0.403092,-0.013722,0.489088,0.467711,-0.020448,0.470896,0.367092,-0.032438,0.433486,0.388127,-0.032168,0.411770,0.422364,-0.027458
paz,0.371013,0.734614,0.000000,0.335105,0.641001,-0.014317,0.340128,0.561718,-0.026901,0.394242,0.526203,-0.041211,0.450829,0.517461,-0.054299,0.404255,0.456168,-0.011339,0.394704,0.338570,-0.022828,0.392117,0.277759,-0.030578,0.389741,0.225257,-0.037170,0.449764,0.483192,-0.017799,0.492584,0.377857,-0.029200,0.517288,0.323671,-0.034398,0.541337,0.284072,-0.039275,0.478976,0.531807,-0.026937,0.487335,0.491044,-0.039295,0.438817,0.534686,-0.037123,0.410912,0.564012,-0.033725,0.490557,0.593020,-0.039333,0.496303,0.558261,-0.048426,0.457678,0.581038,-0.046756,0.430758,0.604415,-0.044064
paz,0.400600,0.709888,0.000000,0.362659,0.619397,-0.018692,0.367427,0.547459,-0.034725,0.426394,0.510263,-0.051955,0.483615,0.489049,-0.067681,0.416427,0.425331,-0.016098,0.398162,0.315237,-0.030698,0.388931,0.252631,-0.040701,0.382374,0.198940,-0.048863,0.467717,0.445094,-0.022009,0.498068,0.329901,-0.037105,0.514137,0.268966,-0.045311,0.530997,0.222839,-0.052322,0.503556,0.491172,-0.031215,0.522831,0.443725,-0.046186,0.487678,0.490947,-0.046081,0.463894,0.525071,-0.044139,0.523004,0.556545,-0.043978,0.535110,0.526600,-0.055255,0.506107,0.548361,-0.055833,0.484385,0.570439,-0.054829
paz,0.418284,0.719177,0.000000,0.365572,0.634306,-0.013263,0.353890,0.562070,-0.027551,0.389914,0.518911,-0.044274,0.437938,0.496529,-0.059643,0.409930,0.435527,-0.011840,0.384081,0.323772,-0.026336,0.368578,0.263057,-0.035868,0.358103,0.209776,-0.043562,0.459774,0.456091,-0.020489,0.488609,0.334386,-0.036749,0.499764,0.269735,-0.044527,0.513832,0.222955,-0.050687,0.495247,0.502731,-0.031755,0.497488,0.455045,-0.047783,0.455235,0.507270,-0.045063,0.433781,0.544236,-0.040658,0.512405,0.566271,-0.046318,0.502628,0.535948,-0.058147,0.463370,0.568085,-0.056330,0.441811,0.598664,-0.052948
paz,0.391933,0.667992,-0.000000,0.471637,0.653923,-0.024799,0.533054,0.610007,-0.045891,0.512219,0.556725,-0.066872,0.453925,0.508966,-0.086619,0.549548,0.417329,-0.032378,0.602209,0.311590,-0.054161,0.627031,0.250567,-0.066763,0.648230,0.193705,-0.076863,0.487184,0.398531,-0.038164,0.496897,0.253954,-0.063759,0.503954,0.168604,-0.076747,0.514864,0.098304,-0.086519,0.423691,0.420770,-0.046691,0.420159,0.343245,-0.071921,0.423833,0.413318,-0.072221,0.435668,0.464875,-0.068934,0.363181,0.472121,-0.059121,0.374422,0.447898,-0.078558,0.388597,0.502623,-0.079440,0.405472,0.546147,-0.076797
paz,0.359262,0.666074,-0.000000,0.443388,0.647659,-0.025162,0.508115,0.606181,-0.048597,0.481434,0.557564,-0.071826,0.419369,0.514825,-0.093791,0.524913,0.407286,-0.036730,0.581538,0.299823,-0.060726,0.610254,0.236238,-0.074465,0.633272,0.178444,-0.085755,0.463881,0.389471,-0.044271,0.483403,0.245913,-0.071737,0.492090,0.153935,-0.085696,0.499982,0.076939,-0.096811,0.397665,0.412230,-0.054446,0.396082,0.330869,-0.083583,0.399928,0.377725,-0.087291,0.413723,0.407741,-0.086813,0.333187,0.466312,-0.068164,0.347832,0.442664,-0.089935,0.367319,0.508619,-0.091249,0.391032,0.564594,-0.089624
paz,0.387451,0.647562,-0.000000,0.470223,0.631554,-0.023158,0.527559,0.589386,-0.043532,0.508455,0.527203,-0.064347,0.455813,0.470378,-0.083468,0.551321,0.393419,-0.027691,0.607050,0.289054,-0.047241,0.636750,0.229634,-0.056915,0.659892,0.172746,-0.065571,0.497185,0.370517,-0.035285,0.521980,0.226409,-0.060207,0.538157,0.139206,-0.071313,0.551810,0.067405,-0.079818,0.436156,0.390102,-0.045865,0.451137,0.304857,-0.073986,0.462501,0.384784,-0.074913,0.472162,0.438731,-0.071222,0.375719,0.442476,-0.059963,0.398806,0.413300,-0.082015,0.417386,0.477464,-0.083629,0.430140,0.528546,-0.081193
paz,0.414379,0.665558,-0.000000,0.503516,0.640661,-0.008429,0.569880,0.590829,-0.021673,0.577791,0.537519,-0.038463,0.541971,0.497473,-0.054536,0.572913,0.415396,-0.011536,0.620035,0.308459,-0.027682,0.641003,0.252769,-0.036054,0.656772,0.202092,-0.043887,0.526467,0.398257,-0.025762,0.556529,0.251485,-0.047418,0.584901,0.167299,-0.057518,0.610786,0.104819,-0.065788,0.471876,0.416346,-0.042268,0.522122,0.332317,-0.065766,0.535010,0.411392,-0.066214,0.538432,0.467416,-0.063689,0.422405,0.462052,-0.061516,0.487930,0.447607,-0.080475,0.510575,0.519022,-0.081503,0.517492,0.573339,-0.079630
paz,0.400749,0.691837,-0.000000,0.491941,0.652011,-0.014828,0.554654,0.609179,-0.026658,0.566689,0.541558,-0.040591,0.547730,0.491276,-0.053109,0.578552,0.444089,-0.008745,0.638967,0.335559,-0.020165,0.669604,0.288798,-0.022554,0.693205,0.242458,-0.026380,0.542861,0.424688,-0.019107,0.592713,0.278058,-0.037887,0.628964,0.201620,-0.044587,0.660683,0.131111,-0.049612,0.491951,0.442470,-0.033138,0.556505,0.347112,-0.059550,0.559090,0.432995,-0.063078,0.545022,0.482183,-0.059972,0.438320,0.490969,-0.049627,0.501572,0.448624,-0.072670,0.517604,0.505948,-0.078308,0.511642,0.547645,-0.078218
paz,0.389196,0.633096,-0.000000,0.467102,0.615023,-0.023811,0.523134,0.571399,-0.043944,0.496925,0.508646,-0.064061,0.443891,0.451724,-0.082601,0.556881,0.378589,-0.028979,0.610015,0.276881,-0.049699,0.637339,0.212192,-0.061401,0.661748,0.152711,-0.071291,0.497083,0.354640,-0.035610,0.513195,0.214032,-0.060233,0.520706,0.128553,-0.072619,0.532830,0.058975,-0.082356,0.433399,0.373929,-0.045220,0.430938,0.299947,-0.072039,0.432044,0.370419,-0.073703,0.446459,0.420633,-0.071309,0.372324,0.423726,-0.058498,0.387109,0.405009,-0.080073,0.398378,0.467552,-0.082148,0.415882,0.517064,-0.080274
paz,0.355600,0.577149,-0.000000,0.398812,0.552348,-0.054062,0.414045,0.507831,-0.084907,0.350808,0.459711,-0.107863,0.292628,0.404209,-0.130172,0.452205,0.342292,-0.065028,0.486168,0.215104,-0.086062,0.496469,0.135292,-0.100779,0.505706,0.066475,-0.112444,0.393290,0.302408,-0.049244,0.384045,0.169039,-0.068057,0.367510,0.101337,-0.084357,0.359667,0.046580,-0.098210,0.344234,0.294184,-0.036772,0.291616,0.206461,-0.055809,0.288102,0.248352,-0.070513,0.302221,0.279938,-0.079879,0.306153,0.310638,-0.028866,0.261925,0.262992,-0.044433,0.258576,0.300594,-0.055715,0.278107,0.337138,-0.063034
paz,0.363907,0.592583,-0.000000,0.409182,0.595329,-0.058509,0.432748,0.565393,-0.089734,0.368923,0.520948,-0.113835,0.311664,0.462131,-0.136263,0.500853,0.393951,-0.063784,0.538875,0.283992,-0.087439,0.552184,0.213283,-0.102778,0.561521,0.142014,-0.114225,0.443431,0.349481,-0.048946,0.453364,0.223434,-0.074924,0.449339,0.147727,-0.093841,0.455287,0.078794,-0.107631,0.389929,0.333925,-0.038256,0.345404,0.269076,-0.065917,0.319080,0.335748,-0.078495,0.319302,0.381295,-0.082504,0.341135,0.335374,-0.032884,0.308614,0.275300,-0.054649,0.299387,0.290545,-0.065688,0.315204,0.305133,-0.070491
